company,model,manufacture_year,km_driven,owner_type,fuel,transmission,mileage,max_power,seats,price
Ford,Endeavour,2017,98000,2nd Owner,Diesel,Manual,13.1,141.0,7,875000
Honda,City,2019,75000,2nd Owner,Petrol,Manual,17.4,117.6,5,537000
Tata,Nexon,2023,60000,1st Owner,Petrol,Manual,17.0,108.5,5,600000
Renault,KWID,2023,12500,1st Owner,Petrol,Automatic,24.04,67.0,5,345000
Maruti,Vitara,2021,68000,2nd Owner,Diesel,Manual,24.3,88.5,5,660000
Hyundai,i20,2018,70000,1st Owner,Diesel,Manual,21.9,88.76,5,310000
Hyundai,Verna,2022,36000,2nd Owner,Diesel,Manual,23.9,126.2,5,860000
Maruti,Swift Dzire,2022,80000,1st Owner,Diesel,Manual,28.4,74.02,5,650000
Skoda,Rapid,2023,62600,2nd Owner,Diesel,Automatic,21.72,108.6,5,1045000
Hyundai,Grand,2022,55000,2nd Owner,Petrol,Manual,18.9,81.86,5,415000
Maruti,Swift,2020,76448,2nd Owner,Diesel,Manual,22.9,74.0,5,405000
Maruti,Ciaz,2019,48000,2nd Owner,Petrol,Manual,20.73,91.1,5,545000
Volkswagen,Vento,2020,76000,2nd Owner,Diesel,Manual,20.34,103.2,5,575000
Honda,Amaze,2023,40000,1st Owner,Diesel,Manual,27.4,98.63,5,750000
Hyundai,i20,2020,42000,1st Owner,Petrol,Manual,18.6,81.83,5,430000
Honda,Jazz,2021,52062,2nd Owner,Petrol,Manual,18.2,88.7,5,675000
Ford,Ecosport,2019,56017,2nd Owner,Diesel,Manual,22.7,89.84,5,685000
Hyundai,Creta,2023,10000,1st Owner,Petrol,Manual,15.8,121.3,5,995000
Mercedes-Benz,C-Class,2017,77000,2nd Owner,Diesel,Automatic,14.84,167.62,5,1450000
Maruti,Ertiga,2021,135000,1st Owner,Diesel,Manual,24.52,88.5,7,900000
Toyota,Innova,2023,18000,1st Owner,Diesel,Manual,13.68,147.8,8,1920000
Mercedes-Benz,C-Class,2014,66001,2nd Owner,Petrol,Manual,11.7,178.0,5,650000
Maruti,Swift Dzire,2018,100000,1st Owner,Petrol,Manual,19.1,85.8,5,390000
Honda,City,2024,9600,2nd Owner,Petrol,Automatic,17.4,117.6,5,1160000
BMW,5,2014,70000,2nd Owner,Diesel,Automatic,11.5,235.0,5,695000
Hyundai,i10,2022,9000,1st Owner,Petrol,Manual,19.81,68.05,5,375000
Mahindra,XUV300,2024,13921,2nd Owner,Petrol,Manual,17.0,108.6,5,975000
Maruti,Swift,2020,120000,1st Owner,Diesel,Manual,25.2,74.0,5,580000
Maruti,Vitara,2022,40000,1st Owner,Diesel,Manual,24.3,88.5,5,720000
Maruti,Celerio,2021,48129,2nd Owner,CNG,Manual,31.79,58.2,5,411000
Maruti,Swift Dzire,2021,189000,1st Owner,Petrol,Manual,19.0,85.8,5,340000
Hyundai,Creta,2023,65000,2nd Owner,Diesel,Automatic,17.01,126.2,5,1421000
Renault,Triber,2024,11000,2nd Owner,Petrol,Manual,20.0,72.0,7,725000
Toyota,Fortuner,2022,150000,2nd Owner,Diesel,Automatic,12.55,168.5,7,2800000
Mahindra,XUV500,2019,178000,1st Owner,Diesel,Manual,15.1,140.0,7,950000
Hyundai,Grand,2020,66916,2nd Owner,Petrol,Automatic,18.9,82.0,5,550000
Toyota,Innova,2021,56875,2nd Owner,Diesel,Manual,13.68,147.8,7,1850000
Hyundai,i20,2019,70000,1st Owner,Diesel,Manual,22.54,88.73,5,695000
Mahindra,Thar,2023,21219,2nd Owner,Diesel,Manual,16.55,105.0,6,995000
Maruti,Swift,2024,11320,1st Owner,Petrol,Manual,21.21,81.8,5,700000
Hyundai,Santro,2014,68000,1st Owner,Petrol,Manual,17.92,62.1,5,215000
Volkswagen,Polo,2019,53776,1st Owner,Petrol,Automatic,17.21,103.6,5,650000
Volkswagen,Vento,2015,59000,2nd Owner,Petrol,Manual,16.09,103.2,5,249000
Hyundai,Creta,2020,70000,1st Owner,Diesel,Manual,21.38,88.7,5,800000
Maruti,Ertiga,2020,77000,2nd Owner,CNG,Manual,17.5,80.46,7,645000
Mercedes-Benz,GL-Class,2022,38000,2nd Owner,Diesel,Automatic,17.9,170.0,5,2975000
Hyundai,Grand,2022,47000,2nd Owner,Petrol,Manual,18.9,81.86,5,555000
Maruti,Ertiga,2020,70000,1st Owner,Diesel,Manual,20.77,88.76,7,780000
Mahindra,KUV,2022,35000,1st Owner,Petrol,Manual,18.15,82.0,5,350000
Maruti,Swift Dzire,2024,10000,1st Owner,Petrol,Automatic,22.0,81.8,5,660000
Skoda,Superb,2022,8000,2nd Owner,Petrol,Automatic,14.67,177.46,5,2375000
Honda,City,2023,26000,2nd Owner,Petrol,Automatic,18.0,117.6,5,1125000
Toyota,Innova,2021,85000,2nd Owner,Diesel,Automatic,11.36,171.5,7,1755000
Maruti,Wagon R,2022,66628,2nd Owner,CNG,Manual,26.6,58.16,5,415000
Maruti,Wagon R,2015,81133,2nd Owner,Petrol,Manual,18.9,67.0,5,245000
Maruti,Baleno,2025,2441,2nd Owner,Petrol,Automatic,19.56,81.8,5,875000
Honda,Amaze,2022,40000,1st Owner,Petrol,Manual,17.8,86.7,5,500000
Mercedes-Benz,GL-Class,2023,10000,2nd Owner,Diesel,Automatic,17.9,170.0,5,4950000
Maruti,Wagon R,2016,120000,1st Owner,Petrol,Manual,18.9,67.1,5,275000
Honda,Amaze,2020,42012,2nd Owner,Petrol,Manual,18.6,88.76,5,475000
Toyota,Innova,2021,120000,2nd Owner,Diesel,Automatic,11.36,171.5,7,1685000
Hyundai,i20,2020,70000,1st Owner,Diesel,Manual,22.54,88.73,5,650000
Renault,Duster,2018,54000,2nd Owner,Diesel,Manual,19.64,108.45,5,315000
Maruti,Swift,2019,85195,2nd Owner,Petrol,Manual,18.6,85.8,5,450000
Maruti,Alto,2018,25000,1st Owner,Petrol,Manual,22.74,47.3,5,210000
Renault,Triber,2024,15000,1st Owner,Petrol,Manual,20.0,72.0,7,654000
Maruti,Dzire ZXI,2022,18767,2nd Owner,Petrol,Manual,23.26,88.5,5,760000
Volkswagen,Vento,2018,57000,2nd Owner,Diesel,Manual,22.27,108.6,5,345000
Mercedes-Benz,GL-Class,2021,60696,2nd Owner,Diesel,Automatic,11.3,254.8,7,4500000
Maruti,Ciaz,2022,27400,2nd Owner,Petrol,Manual,20.73,91.1,5,655000
Kia,Seltos,2024,15000,1st Owner,Petrol,Automatic,16.8,113.4,5,1400000
Hyundai,Verna,2023,22000,2nd Owner,Petrol,Manual,17.0,121.3,5,910000
Toyota,Innova,2020,50000,1st Owner,Diesel,Manual,12.99,100.6,8,1400000
Maruti,Swift,2019,44651,2nd Owner,Petrol,Manual,16.1,85.0,5,435000
Force,Gurkha,2021,60000,1st Owner,Diesel,Manual,17.0,80.8,5,700000
Toyota,Fortuner,2025,6300,2nd Owner,Diesel,Automatic,12.9,174.5,7,3650000
Maruti,Wagon R,2020,64000,2nd Owner,CNG,Manual,26.2,58.2,5,390000
Maruti,Swift Dzire,2018,90000,1st Owner,Diesel,Manual,23.4,74.0,5,475000
Ford,Figo,2016,50000,1st Owner,Diesel,Manual,20.0,68.0,5,250000
Hyundai,i10,2015,45000,1st Owner,Petrol,Manual,19.81,68.05,5,155000
Maruti,Baleno,2024,25000,1st Owner,Petrol,Manual,21.01,81.8,5,700000
Land Rover,Rover,2021,104000,1st Owner,Diesel,Automatic,12.51,187.7,7,2700000
Maruti,Swift Dzire,2023,30000,2nd Owner,Petrol,Manual,22.0,81.8,5,740000
Hyundai,Creta,2021,55000,2nd Owner,Diesel,Manual,19.67,126.2,5,1115000
Honda,Jazz,2020,80000,1st Owner,Diesel,Manual,27.3,98.6,5,600000
Maruti,Swift,2023,54100,2nd Owner,Diesel,Manual,22.9,74.0,5,650000
Hyundai,i20,2022,35000,1st Owner,Diesel,Manual,22.54,88.73,5,800000
Honda,City,2011,55000,2nd Owner,Petrol,Manual,17.7,78.0,5,120000
Hyundai,Santro,2024,5000,2nd Owner,Petrol,Manual,20.3,68.0,5,600000
Honda,City,2023,70000,1st Owner,Petrol,Manual,17.4,117.3,5,800000
Hyundai,i10,2016,30215,2nd Owner,Petrol,Manual,20.36,78.9,5,264000
Datsun,RediGO,2023,10400,1st Owner,Petrol,Manual,22.5,67.0,5,300000
Maruti,Swift Dzire,2019,56930,2nd Owner,Petrol,Manual,22.0,81.8,5,460000
Audi,A4,2017,68370,2nd Owner,Diesel,Automatic,17.11,174.33,5,1345000
Maruti,Baleno,2024,23000,1st Owner,Diesel,Manual,27.39,74.0,5,850000
Mahindra,KUV,2021,50000,2nd Owner,Diesel,Manual,25.32,77.0,5,550000
Ford,Aspire,2021,130000,1st Owner,Diesel,Manual,25.83,99.0,5,507000
Maruti,Alto,2022,11614,3rd Owner,Petrol,Manual,23.95,67.05,5,350000
Renault,KWID,2024,23000,2nd Owner,Petrol,Manual,25.17,53.3,5,425000
Maruti,Swift Dzire,2020,72000,2nd Owner,Diesel,Manual,19.3,73.9,5,475000
Hyundai,i20,2021,42472,2nd Owner,Petrol,Manual,18.6,81.83,5,590000
Mahindra,Bolero,2022,65000,2nd Owner,Diesel,Manual,21.0,74.96,7,675000
Maruti,Celerio,2021,62000,2nd Owner,Petrol,Automatic,23.1,67.04,5,470000
Honda,Amaze,2019,170000,1st Owner,Diesel,Manual,25.8,98.6,5,450000
Skoda,Rapid,2023,9570,2nd Owner,Petrol,Automatic,14.3,103.2,5,1195000
BMW,7,2013,68000,2nd Owner,Petrol,Automatic,8.45,321.0,5,750000
BMW,X5,2023,15000,2nd Owner,Diesel,Automatic,15.3,258.0,5,6350000
Toyota,Innova,2019,145000,1st Owner,Diesel,Manual,12.99,100.6,7,930000
Maruti,Celerio,2019,40860,2nd Owner,Petrol,Manual,21.63,67.04,5,345000
Maruti,Alto,2018,95011,2nd Owner,Petrol,Manual,22.74,47.3,5,225000
Maruti,Wagon R,2011,90000,1st Owner,Petrol,Manual,17.3,64.0,5,80000
Hyundai,i10,2019,36971,2nd Owner,Petrol,Manual,19.81,68.05,5,310000
Hyundai,Creta,2020,35000,1st Owner,Diesel,Manual,21.38,88.7,5,900000
Renault,Duster,2023,48133,2nd Owner,Petrol,Automatic,14.99,104.5,5,1155000
Ford,Figo,2021,26488,2nd Owner,Diesel,Manual,25.83,99.0,5,575000
Honda,Amaze,2020,71572,2nd Owner,Diesel,Manual,25.8,98.6,5,455000
Renault,KWID,2025,5000,1st Owner,Petrol,Automatic,24.04,67.0,5,472000
Maruti,Ciaz,2022,110000,1st Owner,Diesel,Manual,28.09,88.5,5,600000
Maruti,Ertiga,2021,132000,1st Owner,Diesel,Manual,24.52,88.5,7,800000
Ford,Figo,2016,60000,1st Owner,Diesel,Manual,20.0,68.0,5,230000
Hyundai,Creta,2020,69000,2nd Owner,Diesel,Automatic,17.01,126.2,5,900000
Maruti,Ciaz,2023,20360,2nd Owner,Petrol,Automatic,20.28,103.25,5,875000
Toyota,Innova,2021,87000,1st Owner,Diesel,Manual,13.68,147.8,7,1700000
Audi,A4,2016,100000,2nd Owner,Diesel,Automatic,17.11,174.33,5,780000
Hyundai,Grand,2023,11300,2nd Owner,Petrol,Manual,18.9,81.86,5,525000
Tata,Hexa,2024,42187,2nd Owner,Diesel,Manual,17.6,153.86,7,1495000
Hyundai,Grand,2018,23135,2nd Owner,Petrol,Manual,18.9,82.0,5,450000
BMW,7,2012,60000,2nd Owner,Diesel,Automatic,14.49,258.0,5,465000
Maruti,Alto,2022,45000,2nd Owner,CNG,Manual,33.44,40.3,4,290000
Maruti,Ertiga,2019,120000,1st Owner,Diesel,Manual,20.77,88.8,7,725000
Honda,City,2010,60000,1st Owner,Petrol,Manual,13.0,100.0,5,225000
Toyota,Innova,2019,50000,2nd Owner,Diesel,Manual,12.8,102.0,7,950000
BMW,5,2021,24000,2nd Owner,Diesel,Automatic,18.12,190.0,5,3800000
Maruti,Eeco,2024,7557,2nd Owner,Petrol,Manual,16.11,72.42,5,450000
Ford,Figo,2020,120000,1st Owner,Diesel,Manual,20.0,68.05,5,280000
Honda,Amaze,2023,20000,1st Owner,Petrol,Manual,17.8,86.7,5,530000
Hyundai,i20,2020,44726,2nd Owner,Petrol,Manual,18.6,81.83,5,550000
Mahindra,Scorpio,2021,63452,2nd Owner,Diesel,Manual,15.4,120.0,7,1070000
Hyundai,Verna,2024,45000,2nd Owner,Petrol,Automatic,17.0,121.3,5,1225000
Maruti,Ciaz,2020,48000,2nd Owner,Diesel,Manual,26.21,88.5,5,685000
Ford,Figo,2017,60000,2nd Owner,Diesel,Manual,20.0,68.0,5,220000
Mahindra,Scorpio,2014,65000,2nd Owner,Diesel,Manual,12.05,120.0,8,545000
Hyundai,i20,2020,42000,2nd Owner,Petrol,Manual,18.6,81.83,5,585000
Maruti,Swift,2020,52000,2nd Owner,Petrol,Manual,21.21,81.8,5,448000
Honda,City,2019,30000,1st Owner,Petrol,Automatic,18.0,117.3,5,825000
Hyundai,i20,2020,80000,1st Owner,Diesel,Manual,21.19,88.73,5,430000
BMW,5,2019,76000,2nd Owner,Diesel,Automatic,18.12,190.0,5,2050000
Hyundai,i10,2019,57210,2nd Owner,Petrol,Manual,20.36,78.9,5,298000
Maruti,Alto,2016,70000,1st Owner,Petrol,Manual,20.92,67.1,5,165000
Maruti,Swift Dzire,2022,120000,1st Owner,Diesel,Manual,28.4,74.02,5,547000
Maruti,Celerio,2023,42000,2nd Owner,Petrol,Manual,23.1,67.04,5,425000
Honda,Amaze,2018,55000,2nd Owner,Petrol,Automatic,15.5,86.7,5,425000
Maruti,Celerio,2022,48300,1st Owner,Petrol,Automatic,23.1,67.04,5,420000
Hyundai,Santro,2018,60000,1st Owner,Petrol,Manual,17.92,62.1,5,240000
Maruti,Swift Dzire,2019,43000,2nd Owner,Petrol,Manual,20.85,83.14,5,395000
Maruti,Wagon R,2021,18307,2nd Owner,Petrol,Automatic,20.51,67.0,5,415000
Tata,Nexon,2024,20000,1st Owner,Diesel,Manual,21.5,108.5,5,1000000
Hyundai,i20,2017,70000,2nd Owner,Diesel,Manual,21.9,88.76,5,470000
Hyundai,Grand,2020,63000,1st Owner,Petrol,Manual,18.9,82.0,5,340000
Honda,City,2020,79000,2nd Owner,Petrol,Manual,17.4,117.3,5,700000
Ford,Figo,2016,80000,1st Owner,Diesel,Manual,20.0,68.0,5,270000
BMW,3,2018,87000,2nd Owner,Diesel,Automatic,18.88,184.0,5,1175000
Maruti,Swift Dzire,2020,85000,1st Owner,Diesel,Manual,26.59,74.0,5,470000
Mahindra,XUV500,2018,113000,2nd Owner,Diesel,Manual,16.0,140.0,7,650000
Maruti,Swift Dzire,2021,90000,2nd Owner,Diesel,Automatic,26.59,74.0,5,715000
Maruti,Swift,2023,20000,2nd Owner,Petrol,Manual,22.0,81.8,5,645000
Maruti,Wagon R,2012,39000,2nd Owner,Petrol,Manual,21.79,67.05,5,135000
Hyundai,Verna,2023,15000,2nd Owner,Petrol,Automatic,17.0,121.3,5,1150000
Hyundai,Creta,2020,51000,2nd Owner,Diesel,Manual,21.38,88.7,5,875000
BMW,3,2022,33000,1st Owner,Petrol,Automatic,17.61,184.0,5,2775000
Toyota,Innova,2012,94000,2nd Owner,Diesel,Manual,12.99,100.0,7,411000
Hyundai,i20,2019,48000,2nd Owner,Petrol,Manual,18.6,81.83,5,490000
Toyota,Camry,2017,83386,2nd Owner,Petrol,Automatic,12.98,178.3,5,750000
Volkswagen,Polo,2019,35000,1st Owner,Petrol,Manual,16.47,74.0,5,530000
Ford,Ecosport,2024,4015,1st Owner,Petrol,Manual,17.0,121.31,5,946000
Hyundai,Grand,2023,8468,2nd Owner,Petrol,Manual,18.9,81.86,5,685000
Maruti,Ertiga,2018,56600,1st Owner,Petrol,Manual,16.02,93.7,7,475000
Volkswagen,Vento,2018,67000,2nd Owner,Petrol,Manual,15.04,103.6,5,360000
Honda,Jazz,2021,14479,2nd Owner,Petrol,Manual,18.7,88.7,5,700000
Porsche,Cayenne,2019,96000,1st Owner,Diesel,Automatic,16.12,245.0,5,2800000
Hyundai,Santro,2015,32400,2nd Owner,Petrol,Manual,17.92,62.1,5,270000
Renault,Duster,2018,64000,2nd Owner,Diesel,Manual,19.01,108.45,5,370000
Honda,City,2011,75000,2nd Owner,Petrol,Manual,16.0,106.0,5,235000
Audi,A4,2022,38000,2nd Owner,Diesel,Automatic,18.25,187.74,5,2055000
BMW,7,2019,38000,2nd Owner,Diesel,Automatic,17.66,261.49,4,4700000
BMW,5,2019,38000,2nd Owner,Diesel,Automatic,18.84,184.0,5,2075000
Hyundai,i20,2022,16000,2nd Owner,Petrol,Manual,18.5,80.0,5,540000
Hyundai,Grand,2020,67000,2nd Owner,Petrol,Automatic,18.9,82.0,5,540000
Maruti,Ertiga,2024,15439,2nd Owner,Petrol,Manual,19.01,103.26,7,980000
Maruti,Alto,2019,10000,1st Owner,Petrol,Manual,22.74,47.3,5,320000
Hyundai,i10,2021,57000,2nd Owner,Petrol,Manual,20.36,78.9,5,375000
Hyundai,i20,2020,70000,1st Owner,Diesel,Manual,22.54,88.73,5,440000
Hyundai,i20,2020,63239,2nd Owner,Diesel,Manual,22.54,88.73,5,650000
Maruti,Swift,2022,30000,1st Owner,Petrol,Manual,20.4,81.8,5,435000
Toyota,Camry,2020,60000,2nd Owner,Petrol,Automatic,19.16,214.5,5,2350000
Hyundai,Grand,2020,25000,2nd Owner,Petrol,Manual,18.9,82.0,5,475000
Ford,Ecosport,2018,80150,2nd Owner,Petrol,Manual,15.8,110.0,5,500000
Maruti,Ertiga,2017,140000,1st Owner,Diesel,Manual,20.77,88.76,7,500000
Maruti,Ciaz,2024,50000,1st Owner,Diesel,Manual,28.09,88.5,5,825000
Maruti,Celerio,2023,15000,2nd Owner,Petrol,Automatic,21.63,67.04,5,570000
Maruti,Baleno,2022,57000,1st Owner,Petrol,Manual,21.4,83.1,5,625000
Maruti,Wagon R,2023,27823,3rd Owner,CNG,Manual,32.52,58.33,5,425000
Ford,Ecosport,2022,27000,1st Owner,Petrol,Manual,15.85,110.4,5,870000
Maruti,Ertiga,2022,49000,2nd Owner,CNG,Manual,17.5,80.46,7,825000
Maruti,Ertiga,2024,15000,1st Owner,Petrol,Manual,19.34,103.0,7,920000
Maruti,Swift,2023,9500,2nd Owner,Petrol,Manual,22.0,81.8,5,799000
Honda,City,2013,100000,1st Owner,Petrol,Automatic,17.0,118.0,5,200000
Datsun,GO,2022,50000,1st Owner,Petrol,Manual,20.63,67.06,5,315000
Ford,Endeavour,2023,41000,2nd Owner,Diesel,Automatic,10.91,197.0,7,3200000
Hyundai,i20,2024,13230,2nd Owner,Petrol,Manual,18.6,81.86,5,772000
Skoda,Rapid,2019,50000,2nd Owner,Diesel,Automatic,21.66,103.52,5,580000
Jeep,Compass,2023,67000,2nd Owner,Diesel,Manual,17.1,170.0,5,1740000
Mahindra,XUV500,2019,30000,1st Owner,Diesel,Manual,15.1,140.0,7,950000
Hyundai,i20,2021,49000,2nd Owner,Petrol,Manual,18.6,81.83,5,695000
Mahindra,Bolero,2011,120000,1st Owner,Diesel,Manual,13.6,63.0,7,240000
Volkswagen,Polo,2022,55000,2nd Owner,Petrol,Manual,16.2,74.0,5,675000
Honda,City,2014,65000,2nd Owner,Petrol,Manual,17.0,118.0,5,299000
Mahindra,Marazzo,2024,5000,1st Owner,Diesel,Manual,17.3,121.0,7,980000
Ford,Figo,2022,17000,2nd Owner,Petrol,Manual,18.16,86.8,5,485000
Ford,Figo,2015,35500,2nd Owner,Petrol,Manual,15.6,70.0,5,271000
Volkswagen,Polo,2020,61500,2nd Owner,Petrol,Manual,16.2,74.0,5,498000
Maruti,Alto,2016,59455,2nd Owner,Petrol,Manual,19.7,46.3,5,175000
Maruti,Swift,2017,110000,1st Owner,Diesel,Manual,22.9,74.0,5,440000
Renault,KWID,2021,64000,1st Owner,Petrol,Manual,25.17,53.3,5,300000
Mahindra,XUV500,2018,105000,2nd Owner,Diesel,Manual,16.0,140.0,7,525000
Mercedes-Benz,C-Class,2019,149500,2nd Owner,Diesel,Automatic,14.84,170.0,5,1565000
Honda,City,2015,65000,2nd Owner,Petrol,Manual,17.0,118.0,5,295000
Hyundai,Grand,2022,5800,1st Owner,Petrol,Automatic,18.9,82.0,5,525000
Hyundai,i10,2017,30000,2nd Owner,Petrol,Automatic,16.95,78.9,5,332000
Maruti,Alto,2017,52865,2nd Owner,Petrol,Manual,23.95,67.05,5,245000
Datsun,GO,2020,450000,1st Owner,Petrol,Manual,20.63,67.0,5,295000
Maruti,Ciaz,2022,31000,2nd Owner,Petrol,Manual,20.73,91.1,5,785000
Kia,Seltos,2024,6000,2nd Owner,Petrol,Manual,16.8,113.4,5,1425000
Honda,City,2019,190000,1st Owner,Diesel,Manual,25.1,98.6,5,550000
Ford,Ecosport,2023,25592,2nd Owner,Petrol,Automatic,14.8,121.36,5,1095000
Mahindra,KUV,2022,35000,1st Owner,Petrol,Manual,18.15,82.0,5,350000
Hyundai,Grand,2022,12000,2nd Owner,Petrol,Automatic,18.9,82.0,5,625000
Maruti,Ertiga,2021,56000,1st Owner,Diesel,Manual,24.52,88.5,7,975000
Hyundai,Grand,2020,46900,2nd Owner,Petrol,Automatic,18.9,82.0,5,461000
Mahindra,Marazzo,2023,36000,2nd Owner,Diesel,Manual,17.3,121.0,7,1085000
Maruti,Vitara,2024,23995,2nd Owner,Diesel,Automatic,24.3,88.5,5,1100000
Maruti,Vitara,2022,76000,2nd Owner,Diesel,Manual,24.3,88.5,5,850000
Maruti,Swift Dzire,2021,20000,1st Owner,Petrol,Manual,20.85,83.14,5,575000
Maruti,Vitara,2022,31343,2nd Owner,Diesel,Manual,24.3,88.5,5,925000
Mini,Cooper,2018,30000,2nd Owner,Petrol,Automatic,13.6,181.0,4,2300000
Maruti,Ertiga,2019,35000,1st Owner,Diesel,Manual,20.77,88.76,7,725000
Volkswagen,Polo,2020,58000,2nd Owner,Diesel,Manual,20.14,88.8,5,625000
Toyota,Innova,2017,90000,2nd Owner,Diesel,Manual,12.99,100.0,7,575000
Toyota,Glanza,2024,10000,1st Owner,Petrol,Manual,21.01,81.8,5,750000
Honda,City,2015,178000,1st Owner,Petrol,Manual,17.0,118.0,5,260000
Honda,City,2021,70000,2nd Owner,Petrol,Manual,17.8,117.3,5,700000
Maruti,Swift,2022,25000,2nd Owner,Petrol,Manual,20.4,81.8,5,415000
Hyundai,Grand,2022,50000,1st Owner,Diesel,Manual,24.0,73.97,5,450000
Volkswagen,Polo,2020,52000,2nd Owner,Petrol,Automatic,17.21,103.5,5,645000
Maruti,Ertiga,2018,38000,1st Owner,Diesel,Manual,20.77,88.8,7,650000
Hyundai,Grand,2021,32100,2nd Owner,Petrol,Manual,18.9,82.0,5,495000
Maruti,Wagon R,2022,27500,1st Owner,Petrol,Manual,20.51,67.04,5,440000
Hyundai,i10,2014,70000,2nd Owner,Petrol,Automatic,16.95,78.9,5,225000
Hyundai,i20,2018,52000,2nd Owner,Petrol,Manual,18.5,82.9,5,345000
Ford,Figo,2016,76500,2nd Owner,Diesel,Manual,20.0,68.05,5,235000
Mahindra,XUV500,2023,9000,1st Owner,Diesel,Manual,15.1,152.87,7,1625000
Maruti,Swift Dzire,2017,76000,2nd Owner,Diesel,Manual,19.3,73.9,5,435000
Honda,City,2014,58000,2nd Owner,Petrol,Manual,16.8,116.4,5,260000
Hyundai,Grand,2022,50000,1st Owner,Diesel,Manual,24.0,73.97,5,500000
Maruti,Vitara,2023,20000,1st Owner,Diesel,Manual,24.3,88.5,5,870000
Maruti,Alto,2023,57000,2nd Owner,Petrol,Manual,23.95,67.1,5,390000
Datsun,GO,2020,70000,1st Owner,Petrol,Manual,19.44,67.0,7,350000
Toyota,Fortuner,2018,88251,2nd Owner,Diesel,Automatic,12.55,168.5,7,1490000
Maruti,Alto,2020,40000,2nd Owner,CNG,Manual,32.26,58.3,4,260000
Maruti,Swift Dzire,2022,39500,2nd Owner,Petrol,Automatic,22.0,81.8,5,725000
Maruti,Ertiga,2020,77100,2nd Owner,Petrol,Manual,16.02,93.7,7,550000
Toyota,Innova,2022,57000,2nd Owner,Diesel,Manual,13.68,147.8,7,1390000
Volkswagen,Polo,2019,56000,2nd Owner,Petrol,Manual,16.47,74.0,5,335000
Tata,Safari,2016,35000,1st Owner,Diesel,Manual,13.93,138.0,7,675000
Honda,Jazz,2023,22000,2nd Owner,Petrol,Automatic,18.2,88.7,5,800000
Hyundai,Grand,2021,41473,2nd Owner,Petrol,Manual,18.9,82.0,5,550000
Mahindra,XUV500,2018,49100,1st Owner,Diesel,Manual,15.1,140.0,7,800000
Honda,WR-V,2023,15000,1st Owner,Diesel,Manual,25.5,98.6,5,790000
Ford,Figo,2021,97000,2nd Owner,Diesel,Manual,25.83,99.0,5,475000
Jaguar,XF,2020,49000,2nd Owner,Diesel,Automatic,16.36,187.7,5,2650000
Toyota,Innova,2023,30000,2nd Owner,Diesel,Automatic,11.36,171.5,7,2250000
Volkswagen,Polo,2020,43000,2nd Owner,Petrol,Manual,17.24,73.9,5,600000
Hyundai,Verna,2019,65694,2nd Owner,Petrol,Manual,17.01,121.3,5,510000
Maruti,Swift,2024,18000,2nd Owner,Petrol,Manual,21.21,81.8,5,740000
BMW,3,2020,45833,2nd Owner,Diesel,Automatic,19.59,187.74,5,2700000
Maruti,Swift Dzire,2024,10450,2nd Owner,Diesel,Automatic,28.4,74.02,5,850000
Ford,Ecosport,2024,11458,2nd Owner,Diesel,Manual,21.7,98.96,5,990000
Volkswagen,Vento,2016,79000,2nd Owner,Diesel,Manual,20.54,103.6,5,349000
Mini,Cooper,2023,22000,2nd Owner,Petrol,Automatic,17.33,189.08,4,3875000
Volkswagen,Polo,2021,63000,2nd Owner,Diesel,Manual,20.14,88.0,5,645000
Maruti,Swift,2024,25000,1st Owner,Petrol,Manual,21.21,81.8,5,475000
Mercedes-Benz,S-Class,2020,20000,2nd Owner,Diesel,Automatic,13.5,254.79,5,5675000
Maruti,Swift Dzire,2022,23600,2nd Owner,Diesel,Automatic,28.4,74.02,5,775000
Datsun,RediGO,2023,15000,1st Owner,Petrol,Manual,22.5,68.0,5,285000
Maruti,Alto,2021,40000,1st Owner,Petrol,Manual,23.95,67.05,5,350000
Ford,Figo,2020,59000,2nd Owner,Diesel,Manual,20.0,68.05,5,410000
Maruti,Ciaz,2024,20000,1st Owner,Petrol,Manual,21.56,103.25,5,820000
Ford,Ecosport,2019,58100,2nd Owner,Diesel,Manual,22.7,89.84,5,450000
Ford,Aspire,2020,90000,1st Owner,Diesel,Manual,25.83,99.0,5,480000
Hyundai,Grand,2022,11700,1st Owner,Diesel,Manual,24.0,73.97,5,580000
Maruti,Alto,2009,110000,1st Owner,Petrol,Manual,19.7,46.3,5,45000
Ford,Figo,2019,60000,2nd Owner,Diesel,Manual,20.0,68.05,5,210000
Hyundai,i10,2016,40300,2nd Owner,Petrol,Manual,20.36,78.9,5,335000
Maruti,Swift Dzire,2019,59500,1st Owner,Diesel,Manual,23.4,74.0,5,560000
BMW,5,2024,10500,2nd Owner,Diesel,Automatic,22.48,187.74,5,5000000
Honda,Amaze,2019,97000,1st Owner,Diesel,Manual,25.8,98.6,5,400000
Audi,A4,2018,52000,2nd Owner,Petrol,Automatic,15.64,167.62,5,1400000
Mahindra,KUV100,2023,15000,1st Owner,Diesel,Manual,25.32,77.0,6,500000
Maruti,Ertiga,2018,81754,2nd Owner,Diesel,Manual,20.77,88.76,7,670000
Maruti,Ertiga,2017,74675,2nd Owner,Diesel,Manual,20.77,88.76,7,499000
Maruti,Dzire VXI,2019,51000,2nd Owner,Petrol,Manual,23.26,88.5,5,485000
Ford,Figo,2019,58481,2nd Owner,Diesel,Manual,20.0,68.05,5,435000
